"word","freq"
"вскачь",3
"вскоре",3
"вспыхнул",3
"встарь",3
"встать",3
"встретить",3
"встретиться",3
"встречаться",3
"встречу",3
"всякий",3
"всяких",3
"вчерашнего",3
"выйти",3
"высказать",3
"высокая",3
"высоки",3
"высокие",3
"высокого",3
"высоте",3
"высь",3
"выходят",3
"вышки",3
"вышла",3
"вьюга",3
"газете",3
"гаснут",3
"гвоздь",3
"героев",3
"героем",3
"глазу",3
"глотает",3
"глухо",3
"глухой",3
"гляну",3
"глянь",3
"гнет",3
"говор",3
"говорите",3
"говоря",3
"головою",3
"голуби",3
"голубым",3
"голубыми",3
"гомон",3
"горах",3
"гордится",3
"городам",3
"горой",3
"горше",3
"горькие",3
"горького",3
"горя",3
"горячее",3
"гостях",3
"готова",3
"готовясь",3
"гранит",3
"греет",3
"гремят",3
"гренада",3
"грозном",3
"грозы",3
"громом",3
"громче",3
"грохоча",3
"грохочет",3
"грузовики",3
"грунт",3
"грустил",3
"грустить",3
"грустна",3
"грустный",3
"губами",3
"гудел",3
"гудка",3
"гудки",3
"густую",3
"густые",3
"давай",3
"давал",3
"давит",3
"дадим",3
"дает",3
"далекие",3
"далекой",3
"далеком",3
"дам",3
"дары",3
"даст",3
"даты",3
"двенадцать",3
"дверцу",3
"дворе",3
"девичий",3
"девка",3
"девочке",3
"девушки",3
"девушкой",3
"девушку",3
"дед",3
"делам",3
"деле",3
"деревень",3
"деревянные",3
"держались",3
"держать",3
"держит",3
"десятки",3
"детском",3
"детям",3
"дивизий",3
"диво",3
"дна",3
"дню",3
"днях",3
"добрая",3
"доброю",3
"добрые",3
"добрым",3
"добыли",3
"доволен",3
"дождей",3
"дождем",3
"долгие",3
"долгожданный",3
"долгу",3
"допели",3
"допоем",3
"дорогах",3
"доски",3
"достоин",3
"достойны",3
"дочку",3
"дочь",3
"дробь",3
"дрова",3
"дрогнул",3
"дрожит",3
"дрожь",3
"дружище",3
"думать",3
"думаю",3
"думы",3
"душою",3
"дыме",3
"дымок",3
"дыхание",3
"дыша",3
"дышат",3
"едет",3
"ест",3
"жадно",3
"жажда",3
"жаркого",3
"жарком",3
"жару",3
"жди",3
"желто",3
"желтых",3
"жертв",3
"жестокий",3
"жив",3
"живо",3
"живот",3
"живых",3
"жизней",3
"жилище",3
"жираф",3
"житье",3
"забор",3
"забот",3
"забота",3
"забудет",3
"забываешь",3
"зависти",3
"задачу",3
"задумчиво",3
"зажег",3
"зазвучала",3
"зайцева",3
"закон",3
"закрывает",3
"залпом",3
"заметила",3
"заново",3
"западе",3
"запахи",3
"запомнили",3
"зарей",3
"звал",3
"звала",3
"звезду",3
"звонкие",3
"звонкий",3
"звонких",3
"звук",3
"здравствуй",3
"зеленом",3
"зеленую",3
"зелеными",3
"земного",3
"зерно",3
"зиме",3
"зимние",3
"зимой",3
"зимою",3
"зла",3
"злая",3
"злой",3
"змеи",3
"знакомы",3
"знаменах",3
"знамя",3
"золотом",3
"зори",3
"ивы",3
"избытка",3
"издали",3
"изнутри",3
"имени",3
"иное",3
"искрится",3
"испуг",3
"историк",3
"историю",3
"исчез",3
"исчезнет",3
"ишь",3
"каждому",3
"казался",3
"какими",3
"какого",3
"какою",3
"каменные",3
"кармане",3
"катится",3
"кафе",3
"качается",3
"качаются",3
"кит",3
"класс",3
"классе",3
"клены",3
"клочки",3
"клуб",3
"клубится",3
"кое",3
"колен",3
"колосья",3
"колышет",3
"колька",3
"коммуне",3
"коммунизма",3
"комната",3
"комнату",3
"комсомольская",3
"комсомольской",3
"комсомольскою",3
"комсомольцам",3
"конго",3
"коне",3
"конфетти",3
"конце",3
"концы",3
"кораблей",3
"корабль",3
"косо",3
"костры",3
"косынка",3
"косынку",3
"кота",3
"которая",3
"которым",3
"которых",3
"крае",3
"краев",3
"красна",3
"красных",3
"красоту",3
"краях",3
"крепче",3
"кричат",3
"кровать",3
"кроткий",3
"кружке",3
"кручи",3
"крыла",3
"крылом",3
"крыльца",3
"крыш",3
"крышу",3
"кузнец",3
"куртке",3
"кухне",3
"кювет",3
"лад",3
"ладонь",3
"ладонях",3
"ладоши",3
"лапой",3
"лапу",3
"латвия",3
"лба",3
"легка",3
"легкие",3
"легкий",3
"лезет",3
"лезь",3
"лепестков",3
"лесам",3
"лесах",3
"лесных",3
"лесов",3
"летает",3
"ливни",3
"листа",3
"листву",3
"листвы",3
"лицу",3
"ловил",3
"ложь",3
"ломать",3
"лужи",3
"лунный",3
"лучах",3
"лучом",3
"лучшие",3
"лучших",3
"лыжная",3
"льда",3
"льют",3
"любим",3
"любимая",3
"любимую",3
"любому",3
"любую",3
"людские",3
"людях",3
"ляжет",3
"майское",3
"маков",3
"маленькие",3
"мальчика",3
"мальчишек",3
"мальчишку",3
"мамы",3
"мареве",3
"марию",3
"марок",3
"марта",3
"маршал",3
"мастера",3
"мастерской",3
"матерей",3
"матрос",3
"матросы",3
"машин",3
"машине",3
"мая",3
"маяк",3
"мгла",3
"мертва",3
"мертвые",3
"метет",3
"мешает",3
"милая",3
"милость",3
"милые",3
"милым",3
"минуют",3
"минуя",3
"мираж",3
"миры",3
"млечный",3
"многим",3
"многое",3
"моими",3
"молился",3
"молний",3
"молния",3
"молчи",3
"момент",3
"морозном",3
"морского",3
"морской",3
"морскою",3
"московский",3
"мосты",3
"мотор",3
"мох",3
"мощь",3
"мрак",3
"мраке",3
"мудрый",3
"музыки",3
"мысль",3
"мяч",3
"надежд",3
"надписью",3
"надя",3
"наземь",3
"назло",3
"назовут",3
"найд",3
"найдешь",3
"намертво",3
"наоборот",3
"напевая",3
"написать",3
"напряженье",3
"нарастающий",3
"народной",3
"народы",3
"нарушил",3
"насквозь",3
"научи",3
"нахожу",3
"начал",3
"начисто",3
"начнет",3
"нашею",3
"нашим",3
"невольно",3
"недели",3
"нежная",3
"нежной",3
"некогда",3
"нелепо",3
"немножечко",3
"ненастье",3
"необходим",3
"несется",3
"неспешно",3
"нетерпеньем",3
"нефть",3
"низко",3
"нить",3
"ничью",3
"новое",3
"новостроительный",3
"нога",3
"ночам",3
"нрав",3
